"Menu Item ID","Parent 1","Parent 2","Parent 3","Parent 4","Menu Number","Menu Item Number","Levels","Label","Label","Content"
"a1L36000003NNz8","CAFÉ LAVADO o PROCESO HUMEDO.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000443","3","SECADO Y TIPOS DE CAFÉ.","Proceso.","El proceso húmedo se lleva a cabo de la siguiente manera:

1 - Se recolectan los granos (generalmente a mano) y luego se hace una selección para remover hojas, granos verdes o pintones, piedras y cualquier otra impureza o suciedad que pueda haberse mezclado al momento de recolectar.

2 - El siguiente paso es separar la pulpa o cáscara de los granos contenidos dentro de la cereza.. Este proceso se conoce como despulpado y se hace con una máquina que aprieta las cerezas entre planchas fijas y móviles. La cáscara queda a un lado y los granos quedan a otro lado.

3 - Los granos, desprovistos ahora la cascara que los recubre, están recubiertos de una sustancia viscosa que se conoce como el mucílago o la miel del café.
En el proceso lavado, el mucílago se remueve completamente y para esto, se ponen los granos en tanques de fermentación hasta que el mucílago que recubre el pergamino pierda la textura mucosa y adquiera un tacto más áspero.
Para la mayoría de cafés toma entre 12 y 24 horas para que el mucílago pueda ser removido en su totalidad. Esto depende también de la temperatura ambiental, el grosor de la capa mucilaginosa y la concentración de las enzimas.

4 - El café pergamino lavado tiene en esta etapa un 57% de humedad aproximadamente.
Para hacer que disminuya la humedad hasta el nivel máximo del 12,5% se seca el café bien sea al sol, o en una secadora mecánica o combinando los dos métodos.
El secado al sol se hace en superficies grandes y lisas de ladrillo o de cemento que se llaman patios, en camas de madera moviles o en mesas de alambre de malla fina. Se extienden los granos en capas de entre 2 cm y 10cm, y se les da vuelta con frecuencia para conseguir un secado uniforme. El secado al sol debería llevar de 5 a 10 días, según la temperatura y la humedad del ambiente.

Importante:

* En plantaciones grandes en las que en plena época de cosecha puede que haya mucho más café del que pueda secarse con eficacia en las terrazas, se hace necesario usar máquinas de secado con aire caliente. No obstante, el proceso requiere mucho cuidado para lograr un secado satisfactorio y económico sin que se dañe la calidad.

* El método de vía húmeda se usa en general para todos los cafés Arábica, a excepción de lo que se producen en el Brasil y en los países productores de Arábica mencionados anteriormente que usan el método natural. Se usa rara vez para los Robustas.

* Los atributos de sabor de los cafés lavados son cuerpo más ligero, tazas más limpias, sabores más frutales y florales y acidez más brillante o intensa.

* La mayoría de los países reconocidos por la acidez de sus cafés, procesan su café bajo el método lavado para conservar estas características.

Coffee IQ"
"a1L36000001ez8d","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000095","3","CULTIVO DE CAFÉ.","Sanidad.",""
"a1L36000001eywc","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000064","3","CULTIVO DE CAFÉ.","Variedades de café.",""
"a1L36000001ez8s","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000098","3","CULTIVO DE CAFÉ.","Cosecha.",""
"a1L36000001ez9b","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000107","3","CULTIVO DE CAFÉ.","Beneficio.","Beneficiar el café consiste en transformar el café cereza en café pergamino seco (cps). En el proceso se separan las partes del fruto y se baja la humedad del grano para conservarlo.

El proceso de beneficio tiene marcada influencia sobre la calidad del café. 

Tiene marcada influencia sobre la calidad del café; Este permite conservar o degradar las caracteristicas sensoriales de la bebida, de tal forma que en el mercado mundial se distinguen los cafés procesados por vía húmeda y seca. El café colombiano es calificado como lavado suave debido al proceso húmedo empleado, que le hace merecedor de una prima en el precio por su mejor calidad. (CENICAFE, 2010)"
"a1L36000001ez89","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000089","3","CULTIVO DE CAFÉ.","Competencia del café.",""
"a1L36000001eyvt","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000055","3","CULTIVO DE CAFÉ.","Sitio.",""
"a1L36000001ez7u","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000086","3","CULTIVO DE CAFÉ.","Densidad.",""
"a1L36000001ez7p","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000085","3","CULTIVO DE CAFÉ.","Edad del café.","Existe un número de cosechas con las cuales se consigue el máximo promedio de producción anual, incluyendo el período inicial de crecimiento vegetativo, lo cual determina el número óptimo de años de un ciclo.

El cultivo del café requiere de renovaciones para mantener un promedio de producción alto y rentable por unidad de superficie.

Después de la cuarta o quinta cosecha se zoquean los cafetales, una vez finaliza la cosecha principal. (CENICAFE, 2007)"
"a1L36000000zqMA","MANEJO Y PRODUCCIÓN.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000125","3","CULTIVO DE CAFÉ.","Renovación de Cafetales.",""
"a1L36000001ezA0","MANEJO Y PRODUCCIÓN.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000110","3","CULTIVO DE CAFÉ.","Almacigo.","Se debe ubicar en un sitio plano y de fácil acceso. 

Se recomienda usar bolsas de 2 kg de suelo (17x23), utilizando un sustrato rico en materia orgánica. Las bolsas se organizan en bloques de 10 hileras, dejando entre bloques una calle de 50 cm de ancho para realizar las labores del cultivo. Para el control de nematodos, el sustrato empleado para el llenado de las bolsas se expuso al sol durante ocho días, haciendo volteos frecuentes y cubriendo con plástico en las noches para evitar que se humedezca. 

Al sembrar la chapola en la bolsa se debe tener en cuidado que las raíces queden en contacto con el suelo y que no queden torcidas. El hoyo hecho en la bolsa debe ser de una profundidad mayor a la longitud de la raíz de la chapola. 

Para el llenado de la bolsa se recomienda usar: 
-	La mejor opción es 
1: 1 Tierra y pulpa descompuesta. 
-	 3: 1 Tierra y gallinaza. 
-	3: 1 Tierra y Cenichaza. 
-	3: 1 Tierra y Humus de lombriz. 
-	3: 1 Tierra y Estiércol bovino. 

El control de arvenses debe ser manual. (CENICAFE, 2010)."
"a1L36000001ezA5","MANEJO Y PRODUCCIÓN.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000111","3","CULTIVO DE CAFÉ.","Preparación del terreno.",""
"a1L36000001ezAZ","MANEJO Y PRODUCCIÓN.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000116","3","CULTIVO DE CAFÉ.","Fertilización.",""
"a1L36000001ez9l","MANEJO Y PRODUCCIÓN.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000109","3","CULTIVO DE CAFÉ.","Germinador.","Se puede construir en guadua y elevado del suelo para evitar el salpique de aguas lluvias o la contaminación con aguas de escorrentía o provenientes de desagües. De 20 ? 25 cm de profundidad y el fondo construido en guadua para permitir un buen drenaje. Como sustrato se utiliza arena de río fina lavada. (CENICAFE, 2010)"
"a1L36000001RhY8","GENERALIDADES DEL CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000003","3","CULTIVO DE CAFÉ.","ORIGEN DEL CAFÉ.","El café es oriundo de Abisinia, hoy República de Etiopía, situada en la parte nororiental del continente Africano. (CENICAFE, 2010)"
"a1L36000001RhYP","GENERALIDADES DEL CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000005","3","CULTIVO DE CAFÉ.","MORFOLOGÍA.",""
"a1L36000001RhYK","GENERALIDADES DEL CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000004","3","CULTIVO DE CAFÉ.","TAXONOMÍA DEL CAFÉ.","Familia. Rubiaceae 
Especie. Coffea arabica L. 
(IPNI, 2005)"
"a1L36000001eyvZ","GENERALIDADES DEL CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000052","3","CULTIVO DE CAFÉ.","FASE REPRODUCTIVA DEL CAFÉ.",""
"a1L36000001eyvK","GENERALIDADES DEL CAFÉ.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000049","3","CULTIVO DE CAFÉ.","FASE VEGETATIVA DEL CAFÉ.",""
"a1L36000000zwPE","COSECHA y POSCOSECHA.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000243","3","CULTIVO DE CAFÉ.","Fermentación.",""
"a1L36000000zwPY","COSECHA y POSCOSECHA.","CULTIVO DE CAFÉ.","","","M-0000000000","MI-0000000246","3","CULTIVO DE CAFÉ.","Lavado.",""
